0.000000,-8.128820,16.166805,0.271488,0.332164,0.376714
1.000000,-8.985452,18.988800,0.287548,0.327163,0.378480
2.000000,-7.612584,15.631769,0.284558,0.325092,0.379379
3.000000,-7.742167,15.532993,0.294931,0.318186,0.386458
4.000000,-7.679193,14.906441,0.293440,0.330811,0.377043
5.000000,-7.040689,13.853700,0.289700,0.323162,0.376595
6.000000,-7.810202,16.412717,0.259975,0.327113,0.382882
7.000000,-6.856737,13.697766,0.273870,0.327707,0.386299
8.000000,-6.975840,13.710477,0.293077,0.321575,0.387293
9.000000,-7.957904,15.843492,0.281921,0.320812,0.386291
